file_path,lable
full_intersection/allied/allied_pid2.wav,allied
full_intersection/allied/allied_pid3.wav,allied
full_intersection/allied/allied_pid4.wav,allied
full_intersection/allies/allies.wav,allies
full_intersection/allies/allies_pid1.wav,allies
full_intersection/allies/allies_pid2.wav,allies
full_intersection/allies/allies_pid3.wav,allies
full_intersection/allies/allies_pid4.wav,allies
full_intersection/alligator/alligator.wav,alligator
full_intersection/alligator/alligator_pid1.wav,alligator
full_intersection/alligator/alligator_pid2.wav,alligator
full_intersection/alligator/alligator_pid3.wav,alligator
full_intersection/alligator/alligator_pid4.wav,alligator
full_intersection/alliteration/alliteration.wav,alliteration
full_intersection/alliteration/alliteration_pid1.wav,alliteration
full_intersection/alliteration/alliteration_pid2.wav,alliteration
full_intersection/alliteration/alliteration_pid3.wav,alliteration
full_intersection/alliteration/alliteration_pid4.wav,alliteration
full_intersection/alliterative/alliterative.wav,alliterative
full_intersection/alliterative/alliterative_pid1.wav,alliterative
full_intersection/alliterative/alliterative_pid2.wav,alliterative
full_intersection/alliterative/alliterative_pid3.wav,alliterative
full_intersection/alliterative/alliterative_pid4.wav,alliterative
full_intersection/allium/allium.wav,allium
full_intersection/allium/allium_pid1.wav,allium
full_intersection/allium/allium_pid2.wav,allium
full_intersection/allium/allium_pid3.wav,allium
full_intersection/allium/allium_pid4.wav,allium
full_intersection/allocate/allocate.wav,allocate
full_intersection/allocate/allocate_pid1.wav,allocate
full_intersection/allocate/allocate_pid2.wav,allocate
full_intersection/allocate/allocate_pid3.wav,allocate
full_intersection/allocate/allocate_pid4.wav,allocate
full_intersection/allocation/allocation.wav,allocation
full_intersection/allocation/allocation_pid1.wav,allocation
full_intersection/allocation/allocation_pid2.wav,allocation
full_intersection/allocation/allocation_pid3.wav,allocation
full_intersection/allocation/allocation_pid4.wav,allocation
full_intersection/allocution/allocution.wav,allocution
full_intersection/allocution/allocution_pid1.wav,allocution
full_intersection/allocution/allocution_pid2.wav,allocution
full_intersection/allocution/allocution_pid3.wav,allocution
full_intersection/allocution/allocution_pid4.wav,allocution
full_intersection/allopathic/allopathic.wav,allopathic
full_intersection/allopathic/allopathic_pid1.wav,allopathic
full_intersection/allopathic/allopathic_pid2.wav,allopathic
full_intersection/allopathic/allopathic_pid3.wav,allopathic
full_intersection/allopathic/allopathic_pid4.wav,allopathic
full_intersection/allot/allot.wav,allot
full_intersection/allot/allot_pid1.wav,allot
full_intersection/allot/allot_pid2.wav,allot
full_intersection/allot/allot_pid3.wav,allot
full_intersection/allot/allot_pid4.wav,allot
full_intersection/allotment/allotment.wav,allotment
full_intersection/allotment/allotment_pid1.wav,allotment
full_intersection/allotment/allotment_pid2.wav,allotment
full_intersection/allotment/allotment_pid3.wav,allotment
full_intersection/allotment/allotment_pid4.wav,allotment
full_intersection/allowable/allowable.wav,allowable
full_intersection/allowable/allowable_pid1.wav,allowable
full_intersection/allowable/allowable_pid2.wav,allowable
full_intersection/allowable/allowable_pid3.wav,allowable
full_intersection/allowable/allowable_pid4.wav,allowable
full_intersection/allows/allows.wav,allows
full_intersection/allows/allows_pid1.wav,allows
full_intersection/allows/allows_pid2.wav,allows
full_intersection/allows/allows_pid3.wav,allows
full_intersection/allows/allows_pid4.wav,allows
full_intersection/allspice/allspice.wav,allspice
full_intersection/allspice/allspice_pid1.wav,allspice
full_intersection/allspice/allspice_pid2.wav,allspice
full_intersection/allspice/allspice_pid3.wav,allspice
full_intersection/allspice/allspice_pid4.wav,allspice
full_intersection/allude/allude.wav,allude
full_intersection/allude/allude_pid1.wav,allude
full_intersection/allude/allude_pid2.wav,allude
full_intersection/allude/allude_pid3.wav,allude
full_intersection/allude/allude_pid4.wav,allude
full_intersection/allure/allure.wav,allure
full_intersection/allure/allure_pid1.wav,allure
full_intersection/allure/allure_pid2.wav,allure
full_intersection/allure/allure_pid3.wav,allure
full_intersection/allure/allure_pid4.wav,allure
full_intersection/allurement/allurement.wav,allurement
full_intersection/allurement/allurement_pid1.wav,allurement
full_intersection/allurement/allurement_pid2.wav,allurement
full_intersection/allurement/allurement_pid3.wav,allurement
full_intersection/allurement/allurement_pid4.wav,allurement
full_intersection/alluring/alluring.wav,alluring
full_intersection/alluring/alluring_pid1.wav,alluring
full_intersection/alluring/alluring_pid2.wav,alluring
full_intersection/alluring/alluring_pid3.wav,alluring
full_intersection/alluring/alluring_pid4.wav,alluring
full_intersection/allusion/allusion.wav,allusion
full_intersection/allusion/allusion_pid1.wav,allusion
full_intersection/allusion/allusion_pid2.wav,allusion
full_intersection/allusion/allusion_pid3.wav,allusion
full_intersection/allusion/allusion_pid4.wav,allusion
full_intersection/allusive/allusive.wav,allusive
full_intersection/allusive/allusive_pid1.wav,allusive
full_intersection/allusive/allusive_pid2.wav,allusive
full_intersection/allusive/allusive_pid3.wav,allusive
full_intersection/allusive/allusive_pid4.wav,allusive
full_intersection/alluvial/alluvial.wav,alluvial
full_intersection/alluvial/alluvial_pid1.wav,alluvial
full_intersection/alluvial/alluvial_pid2.wav,alluvial
full_intersection/alluvial/alluvial_pid3.wav,alluvial
full_intersection/alluvial/alluvial_pid4.wav,alluvial
full_intersection/alluvium/alluvium.wav,alluvium
full_intersection/alluvium/alluvium_pid1.wav,alluvium
full_intersection/alluvium/alluvium_pid2.wav,alluvium
full_intersection/alluvium/alluvium_pid3.wav,alluvium
full_intersection/alluvium/alluvium_pid4.wav,alluvium
full_intersection/alm/alm.wav,alm
full_intersection/alm/alm_pid1.wav,alm
full_intersection/alm/alm_pid2.wav,alm
full_intersection/alm/alm_pid3.wav,alm
full_intersection/alm/alm_pid4.wav,alm
full_intersection/almanac/almanac.wav,almanac
full_intersection/almanac/almanac_pid1.wav,almanac
full_intersection/almanac/almanac_pid2.wav,almanac
full_intersection/almanac/almanac_pid3.wav,almanac
full_intersection/almanac/almanac_pid4.wav,almanac
full_intersection/almighty/almighty.wav,almighty
full_intersection/almighty/almighty_pid1.wav,almighty
full_intersection/almighty/almighty_pid2.wav,almighty
full_intersection/almighty/almighty_pid3.wav,almighty
full_intersection/almighty/almighty_pid4.wav,almighty
full_intersection/almoner/almoner.wav,almoner
full_intersection/almoner/almoner_pid1.wav,almoner
full_intersection/almoner/almoner_pid2.wav,almoner
full_intersection/almoner/almoner_pid3.wav,almoner
full_intersection/almoner/almoner_pid4.wav,almoner
full_intersection/almost/almost.wav,almost
full_intersection/almost/almost_pid1.wav,almost
full_intersection/almost/almost_pid2.wav,almost
full_intersection/almost/almost_pid3.wav,almost
full_intersection/almost/almost_pid4.wav,almost
full_intersection/alms/alms.wav,alms
full_intersection/alms/alms_pid1.wav,alms
full_intersection/alms/alms_pid2.wav,alms
full_intersection/alms/alms_pid3.wav,alms
full_intersection/alms/alms_pid4.wav,alms
full_intersection/almshouse/almshouse.wav,almshouse
full_intersection/almshouse/almshouse_pid1.wav,almshouse
full_intersection/almshouse/almshouse_pid2.wav,almshouse
full_intersection/almshouse/almshouse_pid3.wav,almshouse
full_intersection/almshouse/almshouse_pid4.wav,almshouse
full_intersection/aloe/aloe.wav,aloe
full_intersection/aloe/aloe_pid1.wav,aloe
full_intersection/aloe/aloe_pid2.wav,aloe
full_intersection/aloe/aloe_pid3.wav,aloe
full_intersection/aloe/aloe_pid4.wav,aloe
full_intersection/aloes/aloes.wav,aloes
full_intersection/aloes/aloes_pid1.wav,aloes
full_intersection/aloes/aloes_pid2.wav,aloes
full_intersection/aloes/aloes_pid3.wav,aloes
full_intersection/aloes/aloes_pid4.wav,aloes
full_intersection/aloft/aloft.wav,aloft
full_intersection/aloft/aloft_pid1.wav,aloft
full_intersection/aloft/aloft_pid2.wav,aloft
full_intersection/aloft/aloft_pid3.wav,aloft
full_intersection/aloft/aloft_pid4.wav,aloft
full_intersection/aloneness/aloneness.wav,aloneness
full_intersection/aloneness/aloneness_pid1.wav,aloneness
full_intersection/aloneness/aloneness_pid2.wav,aloneness
full_intersection/aloneness/aloneness_pid3.wav,aloneness
full_intersection/aloneness/aloneness_pid4.wav,aloneness
full_intersection/along/along.wav,along
full_intersection/along/along_pid1.wav,along
full_intersection/along/along_pid2.wav,along
full_intersection/along/along_pid3.wav,along
full_intersection/along/along_pid4.wav,along
full_intersection/alongside/alongside.wav,alongside
full_intersection/alongside/alongside_pid1.wav,alongside
full_intersection/alongside/alongside_pid2.wav,alongside
full_intersection/alongside/alongside_pid3.wav,alongside
full_intersection/alongside/alongside_pid4.wav,alongside
full_intersection/aloof/aloof.wav,aloof
full_intersection/aloof/aloof_pid1.wav,aloof
full_intersection/aloof/aloof_pid2.wav,aloof
full_intersection/aloof/aloof_pid3.wav,aloof
full_intersection/aloof/aloof_pid4.wav,aloof
full_intersection/aloofness/aloofness.wav,aloofness
full_intersection/aloofness/aloofness_pid1.wav,aloofness
full_intersection/aloofness/aloofness_pid2.wav,aloofness
full_intersection/aloofness/aloofness_pid3.wav,aloofness
full_intersection/aloofness/aloofness_pid4.wav,aloofness
full_intersection/alopecia/alopecia.wav,alopecia
full_intersection/alopecia/alopecia_pid1.wav,alopecia
full_intersection/alopecia/alopecia_pid2.wav,alopecia
full_intersection/alopecia/alopecia_pid3.wav,alopecia
full_intersection/alopecia/alopecia_pid4.wav,alopecia
full_intersection/aloud/aloud.wav,aloud
full_intersection/aloud/aloud_pid1.wav,aloud
full_intersection/aloud/aloud_pid2.wav,aloud
full_intersection/aloud/aloud_pid3.wav,aloud
full_intersection/aloud/aloud_pid4.wav,aloud
full_intersection/alpaca/alpaca.wav,alpaca
full_intersection/alpaca/alpaca_pid1.wav,alpaca
full_intersection/alpaca/alpaca_pid2.wav,alpaca
full_intersection/alpaca/alpaca_pid3.wav,alpaca
full_intersection/alpaca/alpaca_pid4.wav,alpaca
full_intersection/alpha/alpha.wav,alpha
full_intersection/alpha/alpha_pid1.wav,alpha
full_intersection/alpha/alpha_pid2.wav,alpha
full_intersection/alpha/alpha_pid3.wav,alpha
full_intersection/alpha/alpha_pid4.wav,alpha
full_intersection/alphabet/alphabet.wav,alphabet
full_intersection/alphabet/alphabet_pid1.wav,alphabet
full_intersection/alphabet/alphabet_pid2.wav,alphabet
full_intersection/alphabet/alphabet_pid3.wav,alphabet
full_intersection/alphabet/alphabet_pid4.wav,alphabet
full_intersection/alphabetic/alphabetic.wav,alphabetic
full_intersection/alphabetic/alphabetic_pid1.wav,alphabetic
full_intersection/alphabetic/alphabetic_pid2.wav,alphabetic
full_intersection/alphabetic/alphabetic_pid3.wav,alphabetic
full_intersection/alphabetic/alphabetic_pid4.wav,alphabetic
full_intersection/alphabetical/alphabetical.wav,alphabetical
full_intersection/alphabetical/alphabetical_pid1.wav,alphabetical
full_intersection/alphabetical/alphabetical_pid2.wav,alphabetical
full_intersection/alphabetical/alphabetical_pid3.wav,alphabetical
full_intersection/alphabetical/alphabetical_pid4.wav,alphabetical
full_intersection/alphabetically/alphabetically.wav,alphabetically
full_intersection/alphabetically/alphabetically_pid1.wav,alphabetically
full_intersection/alphabetically/alphabetically_pid2.wav,alphabetically
full_intersection/alphabetically/alphabetically_pid3.wav,alphabetically
full_intersection/alphabetically/alphabetically_pid4.wav,alphabetically
full_intersection/alphanumeric/alphanumeric.wav,alphanumeric
full_intersection/alphanumeric/alphanumeric_pid1.wav,alphanumeric
full_intersection/alphanumeric/alphanumeric_pid2.wav,alphanumeric
full_intersection/alphanumeric/alphanumeric_pid3.wav,alphanumeric
full_intersection/alphanumeric/alphanumeric_pid4.wav,alphanumeric
full_intersection/alpine/alpine.wav,alpine
full_intersection/alpine/alpine_pid1.wav,alpine
full_intersection/alpine/alpine_pid2.wav,alpine
full_intersection/alpine/alpine_pid3.wav,alpine
full_intersection/alpine/alpine_pid4.wav,alpine
full_intersection/alpinist/alpinist.wav,alpinist
full_intersection/alpinist/alpinist_pid1.wav,alpinist
full_intersection/alpinist/alpinist_pid2.wav,alpinist
full_intersection/alpinist/alpinist_pid3.wav,alpinist
full_intersection/alpinist/alpinist_pid4.wav,alpinist
full_intersection/already/already.wav,already
full_intersection/already/already_pid1.wav,already
full_intersection/already/already_pid2.wav,already
full_intersection/already/already_pid3.wav,already
full_intersection/already/already_pid4.wav,already
full_intersection/alright/alright.wav,alright
full_intersection/alright/alright_pid1.wav,alright
full_intersection/alright/alright_pid2.wav,alright
full_intersection/alright/alright_pid3.wav,alright
full_intersection/alright/alright_pid4.wav,alright
full_intersection/alsatian/alsatian.wav,alsatian
full_intersection/alsatian/alsatian_pid1.wav,alsatian
full_intersection/alsatian/alsatian_pid2.wav,alsatian
full_intersection/alsatian/alsatian_pid3.wav,alsatian
full_intersection/alsatian/alsatian_pid4.wav,alsatian
full_intersection/also/also.wav,also
full_intersection/also/also_pid1.wav,also
full_intersection/also/also_pid2.wav,also
full_intersection/also/also_pid3.wav,also
full_intersection/also/also_pid4.wav,also
full_intersection/also-ran/also-ran.wav,also-ran
full_intersection/also-ran/also-ran_pid1.wav,also-ran
full_intersection/also-ran/also-ran_pid2.wav,also-ran
full_intersection/also-ran/also-ran_pid3.wav,also-ran
full_intersection/also-ran/also-ran_pid4.wav,also-ran
full_intersection/alt/alt.wav,alt
full_intersection/alt/alt_pid1.wav,alt
full_intersection/alt/alt_pid2.wav,alt
full_intersection/alt/alt_pid3.wav,alt
full_intersection/alt/alt_pid4.wav,alt
full_intersection/altar/altar.wav,altar
full_intersection/altar/altar_pid1.wav,altar
full_intersection/altar/altar_pid2.wav,altar
full_intersection/altar/altar_pid3.wav,altar
full_intersection/altar/altar_pid4.wav,altar
full_intersection/alter/alter.wav,alter
full_intersection/alter/alter_pid1.wav,alter
full_intersection/alter/alter_pid2.wav,alter
full_intersection/alter/alter_pid3.wav,alter
full_intersection/alter/alter_pid4.wav,alter
full_intersection/alterable/alterable.wav,alterable
full_intersection/alterable/alterable_pid1.wav,alterable
full_intersection/alterable/alterable_pid2.wav,alterable
full_intersection/alterable/alterable_pid3.wav,alterable
full_intersection/alterable/alterable_pid4.wav,alterable
full_intersection/alteration/alteration.wav,alteration
full_intersection/alteration/alteration_pid1.wav,alteration
full_intersection/alteration/alteration_pid2.wav,alteration
full_intersection/alteration/alteration_pid3.wav,alteration
full_intersection/alteration/alteration_pid4.wav,alteration
full_intersection/alterative/alterative.wav,alterative
full_intersection/alterative/alterative_pid1.wav,alterative
full_intersection/alterative/alterative_pid2.wav,alterative
full_intersection/alterative/alterative_pid3.wav,alterative
full_intersection/alterative/alterative_pid4.wav,alterative
full_intersection/altercation/altercation.wav,altercation
full_intersection/altercation/altercation_pid1.wav,altercation
full_intersection/altercation/altercation_pid2.wav,altercation
full_intersection/altercation/altercation_pid3.wav,altercation
full_intersection/altercation/altercation_pid4.wav,altercation
full_intersection/altered/altered.wav,altered
full_intersection/altered/altered_pid1.wav,altered
full_intersection/altered/altered_pid2.wav,altered
full_intersection/altered/altered_pid3.wav,altered
full_intersection/altered/altered_pid4.wav,altered
full_intersection/altering/altering.wav,altering
full_intersection/altering/altering_pid1.wav,altering
full_intersection/altering/altering_pid2.wav,altering
full_intersection/altering/altering_pid3.wav,altering
full_intersection/altering/altering_pid4.wav,altering
full_intersection/alternate/alternate.wav,alternate
full_intersection/alternate/alternate_pid1.wav,alternate
full_intersection/alternate/alternate_pid2.wav,alternate
full_intersection/alternate/alternate_pid3.wav,alternate
full_intersection/alternate/alternate_pid4.wav,alternate
full_intersection/alternately/alternately.wav,alternately
full_intersection/alternately/alternately_pid1.wav,alternately
full_intersection/alternately/alternately_pid2.wav,alternately
full_intersection/alternately/alternately_pid3.wav,alternately
full_intersection/alternately/alternately_pid4.wav,alternately
full_intersection/alternation/alternation.wav,alternation
full_intersection/alternation/alternation_pid1.wav,alternation
full_intersection/alternation/alternation_pid2.wav,alternation
full_intersection/alternation/alternation_pid3.wav,alternation
full_intersection/alternation/alternation_pid4.wav,alternation
full_intersection/alternative/alternative.wav,alternative
full_intersection/alternative/alternative_pid1.wav,alternative
full_intersection/alternative/alternative_pid2.wav,alternative
full_intersection/alternative/alternative_pid3.wav,alternative
full_intersection/alternative/alternative_pid4.wav,alternative
full_intersection/alternatively/alternatively.wav,alternatively
full_intersection/alternatively/alternatively_pid1.wav,alternatively
full_intersection/alternatively/alternatively_pid2.wav,alternatively
full_intersection/alternatively/alternatively_pid3.wav,alternatively
full_intersection/alternatively/alternatively_pid4.wav,alternatively
full_intersection/alternator/alternator.wav,alternator
full_intersection/alternator/alternator_pid1.wav,alternator
full_intersection/alternator/alternator_pid2.wav,alternator
full_intersection/alternator/alternator_pid3.wav,alternator
full_intersection/alternator/alternator_pid4.wav,alternator
full_intersection/althea/althea.wav,althea
full_intersection/althea/althea_pid1.wav,althea
full_intersection/althea/althea_pid2.wav,althea
full_intersection/althea/althea_pid3.wav,althea
full_intersection/althea/althea_pid4.wav,althea
full_intersection/although/although.wav,although
full_intersection/although/although_pid1.wav,although
full_intersection/although/although_pid2.wav,although
full_intersection/although/although_pid3.wav,although
full_intersection/although/although_pid4.wav,although
full_intersection/altimeter/altimeter.wav,altimeter
full_intersection/altimeter/altimeter_pid1.wav,altimeter
full_intersection/altimeter/altimeter_pid2.wav,altimeter
full_intersection/altimeter/altimeter_pid3.wav,altimeter
full_intersection/altimeter/altimeter_pid4.wav,altimeter
full_intersection/altitude/altitude.wav,altitude
full_intersection/altitude/altitude_pid1.wav,altitude
full_intersection/altitude/altitude_pid2.wav,altitude
full_intersection/altitude/altitude_pid3.wav,altitude
full_intersection/altitude/altitude_pid4.wav,altitude
full_intersection/alto/alto.wav,alto
full_intersection/alto/alto_pid1.wav,alto
full_intersection/alto/alto_pid2.wav,alto
full_intersection/alto/alto_pid3.wav,alto
full_intersection/alto/alto_pid4.wav,alto
full_intersection/altruism/altruism.wav,altruism
full_intersection/altruism/altruism_pid1.wav,altruism
full_intersection/altruism/altruism_pid2.wav,altruism
full_intersection/altruism/altruism_pid3.wav,altruism
full_intersection/altruism/altruism_pid4.wav,altruism
full_intersection/altruist/altruist.wav,altruist
full_intersection/altruist/altruist_pid1.wav,altruist
full_intersection/altruist/altruist_pid2.wav,altruist
full_intersection/altruist/altruist_pid3.wav,altruist
full_intersection/altruist/altruist_pid4.wav,altruist
full_intersection/altruistic/altruistic.wav,altruistic
full_intersection/altruistic/altruistic_pid1.wav,altruistic
full_intersection/altruistic/altruistic_pid2.wav,altruistic
full_intersection/altruistic/altruistic_pid3.wav,altruistic
full_intersection/altruistic/altruistic_pid4.wav,altruistic
full_intersection/altruistically/altruistically.wav,altruistically
full_intersection/altruistically/altruistically_pid1.wav,altruistically
full_intersection/altruistically/altruistically_pid2.wav,altruistically
full_intersection/altruistically/altruistically_pid3.wav,altruistically
full_intersection/altruistically/altruistically_pid4.wav,altruistically
full_intersection/alula/alula.wav,alula
full_intersection/alula/alula_pid1.wav,alula
full_intersection/alula/alula_pid2.wav,alula
full_intersection/alula/alula_pid3.wav,alula
full_intersection/alula/alula_pid4.wav,alula
full_intersection/alum/alum.wav,alum
full_intersection/alum/alum_pid1.wav,alum
full_intersection/alum/alum_pid2.wav,alum
full_intersection/alum/alum_pid3.wav,alum
full_intersection/alum/alum_pid4.wav,alum
full_intersection/alumina/alumina.wav,alumina
full_intersection/alumina/alumina_pid1.wav,alumina
full_intersection/alumina/alumina_pid2.wav,alumina
full_intersection/alumina/alumina_pid3.wav,alumina
full_intersection/alumina/alumina_pid4.wav,alumina
full_intersection/aluminium/aluminium.wav,aluminium
full_intersection/aluminium/aluminium_pid1.wav,aluminium
full_intersection/aluminium/aluminium_pid2.wav,aluminium
full_intersection/aluminium/aluminium_pid3.wav,aluminium
full_intersection/aluminium/aluminium_pid4.wav,aluminium
full_intersection/aluminum/aluminum.wav,aluminum
full_intersection/aluminum/aluminum_pid1.wav,aluminum
full_intersection/aluminum/aluminum_pid2.wav,aluminum
full_intersection/aluminum/aluminum_pid3.wav,aluminum
full_intersection/aluminum/aluminum_pid4.wav,aluminum
full_intersection/alumna/alumna.wav,alumna
full_intersection/alumna/alumna_pid1.wav,alumna
full_intersection/alumna/alumna_pid2.wav,alumna
full_intersection/alumna/alumna_pid3.wav,alumna
full_intersection/alumna/alumna_pid4.wav,alumna
full_intersection/alumnae/alumnae.wav,alumnae
full_intersection/alumnae/alumnae_pid1.wav,alumnae
full_intersection/alumnae/alumnae_pid2.wav,alumnae
full_intersection/alumnae/alumnae_pid3.wav,alumnae
full_intersection/alumnae/alumnae_pid4.wav,alumnae
full_intersection/alumnus/alumnus.wav,alumnus
full_intersection/alumnus/alumnus_pid1.wav,alumnus
full_intersection/alumnus/alumnus_pid2.wav,alumnus
full_intersection/alumnus/alumnus_pid3.wav,alumnus
full_intersection/alumnus/alumnus_pid4.wav,alumnus
full_intersection/alveolar/alveolar.wav,alveolar
full_intersection/alveolar/alveolar_pid1.wav,alveolar
full_intersection/alveolar/alveolar_pid2.wav,alveolar
full_intersection/alveolar/alveolar_pid3.wav,alveolar
full_intersection/alveolar/alveolar_pid4.wav,alveolar
full_intersection/alveolus/alveolus.wav,alveolus
full_intersection/alveolus/alveolus_pid1.wav,alveolus
full_intersection/alveolus/alveolus_pid2.wav,alveolus
full_intersection/alveolus/alveolus_pid3.wav,alveolus
full_intersection/alveolus/alveolus_pid4.wav,alveolus
full_intersection/always/always.wav,always
full_intersection/always/always_pid1.wav,always
full_intersection/always/always_pid2.wav,always
full_intersection/always/always_pid3.wav,always
full_intersection/always/always_pid4.wav,always
full_intersection/alzheimers/alzheimers.wav,alzheimers
full_intersection/alzheimers/alzheimers_pid1.wav,alzheimers
full_intersection/alzheimers/alzheimers_pid2.wav,alzheimers
full_intersection/alzheimers/alzheimers_pid3.wav,alzheimers
full_intersection/alzheimers/alzheimers_pid4.wav,alzheimers
full_intersection/amalgam/amalgam.wav,amalgam
full_intersection/amalgam/amalgam_pid1.wav,amalgam
full_intersection/amalgam/amalgam_pid2.wav,amalgam
full_intersection/amalgam/amalgam_pid3.wav,amalgam
full_intersection/amalgam/amalgam_pid4.wav,amalgam
full_intersection/amalgamate/amalgamate.wav,amalgamate
full_intersection/amalgamate/amalgamate_pid1.wav,amalgamate
full_intersection/amalgamate/amalgamate_pid2.wav,amalgamate
full_intersection/amalgamate/amalgamate_pid3.wav,amalgamate
full_intersection/amalgamate/amalgamate_pid4.wav,amalgamate
full_intersection/amalgamated/amalgamated.wav,amalgamated
full_intersection/amalgamated/amalgamated_pid1.wav,amalgamated
full_intersection/amalgamated/amalgamated_pid2.wav,amalgamated
full_intersection/amalgamated/amalgamated_pid3.wav,amalgamated
full_intersection/amalgamated/amalgamated_pid4.wav,amalgamated
full_intersection/amalgamation/amalgamation.wav,amalgamation
full_intersection/amalgamation/amalgamation_pid1.wav,amalgamation
full_intersection/amalgamation/amalgamation_pid2.wav,amalgamation
full_intersection/amalgamation/amalgamation_pid3.wav,amalgamation
full_intersection/amalgamation/amalgamation_pid4.wav,amalgamation
full_intersection/amanuensis/amanuensis.wav,amanuensis
full_intersection/amanuensis/amanuensis_pid1.wav,amanuensis
full_intersection/amanuensis/amanuensis_pid2.wav,amanuensis
full_intersection/amanuensis/amanuensis_pid3.wav,amanuensis
full_intersection/amanuensis/amanuensis_pid4.wav,amanuensis
full_intersection/amaranth/amaranth.wav,amaranth
full_intersection/amaranth/amaranth_pid1.wav,amaranth
full_intersection/amaranth/amaranth_pid2.wav,amaranth
full_intersection/amaranth/amaranth_pid3.wav,amaranth
full_intersection/amaranth/amaranth_pid4.wav,amaranth
full_intersection/amaryllis/amaryllis.wav,amaryllis
full_intersection/amaryllis/amaryllis_pid1.wav,amaryllis
full_intersection/amaryllis/amaryllis_pid2.wav,amaryllis
full_intersection/amaryllis/amaryllis_pid3.wav,amaryllis
full_intersection/amaryllis/amaryllis_pid4.wav,amaryllis
full_intersection/amass/amass.wav,amass
full_intersection/amass/amass_pid1.wav,amass
full_intersection/amass/amass_pid2.wav,amass
full_intersection/amass/amass_pid3.wav,amass
full_intersection/amass/amass_pid4.wav,amass
full_intersection/amassed/amassed.wav,amassed
full_intersection/amassed/amassed_pid1.wav,amassed
full_intersection/amassed/amassed_pid2.wav,amassed
full_intersection/amassed/amassed_pid3.wav,amassed
full_intersection/amassed/amassed_pid4.wav,amassed
full_intersection/amateur/amateur.wav,amateur
full_intersection/amateur/amateur_pid1.wav,amateur
full_intersection/amateur/amateur_pid2.wav,amateur
full_intersection/amateur/amateur_pid3.wav,amateur
full_intersection/amateur/amateur_pid4.wav,amateur
full_intersection/amateurish/amateurish.wav,amateurish
full_intersection/amateurish/amateurish_pid1.wav,amateurish
full_intersection/amateurish/amateurish_pid2.wav,amateurish
full_intersection/amateurish/amateurish_pid3.wav,amateurish
full_intersection/amateurish/amateurish_pid4.wav,amateurish
full_intersection/amateurishly/amateurishly.wav,amateurishly
full_intersection/amateurishly/amateurishly_pid1.wav,amateurishly
full_intersection/amateurishly/amateurishly_pid2.wav,amateurishly
full_intersection/amateurishly/amateurishly_pid3.wav,amateurishly
full_intersection/amateurishly/amateurishly_pid4.wav,amateurishly
full_intersection/amateurism/amateurism.wav,amateurism
full_intersection/amateurism/amateurism_pid1.wav,amateurism
full_intersection/amateurism/amateurism_pid2.wav,amateurism
full_intersection/amateurism/amateurism_pid3.wav,amateurism
full_intersection/amateurism/amateurism_pid4.wav,amateurism
full_intersection/amatory/amatory.wav,amatory
full_intersection/amatory/amatory_pid1.wav,amatory
full_intersection/amatory/amatory_pid2.wav,amatory
full_intersection/amatory/amatory_pid3.wav,amatory
full_intersection/amatory/amatory_pid4.wav,amatory
full_intersection/amaurosis/amaurosis.wav,amaurosis
full_intersection/amaurosis/amaurosis_pid1.wav,amaurosis
full_intersection/amaurosis/amaurosis_pid2.wav,amaurosis
full_intersection/amaurosis/amaurosis_pid3.wav,amaurosis
full_intersection/amaurosis/amaurosis_pid4.wav,amaurosis
full_intersection/amaze/amaze.wav,amaze
full_intersection/amaze/amaze_pid1.wav,amaze
full_intersection/amaze/amaze_pid2.wav,amaze
full_intersection/amaze/amaze_pid3.wav,amaze
full_intersection/amaze/amaze_pid4.wav,amaze
full_intersection/amazed/amazed.wav,amazed
full_intersection/amazed/amazed_pid1.wav,amazed
full_intersection/amazed/amazed_pid2.wav,amazed
full_intersection/amazed/amazed_pid3.wav,amazed
full_intersection/amazed/amazed_pid4.wav,amazed
full_intersection/amazement/amazement.wav,amazement
full_intersection/amazement/amazement_pid1.wav,amazement
full_intersection/amazement/amazement_pid2.wav,amazement
full_intersection/amazement/amazement_pid3.wav,amazement
full_intersection/amazement/amazement_pid4.wav,amazement
full_intersection/amazingly/amazingly.wav,amazingly
full_intersection/amazingly/amazingly_pid1.wav,amazingly
full_intersection/amazingly/amazingly_pid2.wav,amazingly
full_intersection/amazingly/amazingly_pid3.wav,amazingly
full_intersection/amazingly/amazingly_pid4.wav,amazingly
full_intersection/amazon/amazon.wav,amazon
full_intersection/amazon/amazon_pid1.wav,amazon
full_intersection/amazon/amazon_pid2.wav,amazon
full_intersection/amazon/amazon_pid3.wav,amazon
full_intersection/amazon/amazon_pid4.wav,amazon
full_intersection/ambassador/ambassador.wav,ambassador
full_intersection/ambassador/ambassador_pid1.wav,ambassador
full_intersection/ambassador/ambassador_pid2.wav,ambassador
full_intersection/ambassador/ambassador_pid3.wav,ambassador
full_intersection/ambassador/ambassador_pid4.wav,ambassador
full_intersection/ambassadorial/ambassadorial.wav,ambassadorial
full_intersection/ambassadorial/ambassadorial_pid1.wav,ambassadorial
full_intersection/ambassadorial/ambassadorial_pid2.wav,ambassadorial
full_intersection/ambassadorial/ambassadorial_pid3.wav,ambassadorial
full_intersection/ambassadorial/ambassadorial_pid4.wav,ambassadorial
full_intersection/ambassadress/ambassadress.wav,ambassadress
full_intersection/ambassadress/ambassadress_pid1.wav,ambassadress
